"ITEM_ID","ITEM_01_CD","ITEM_01_DSC","ITEM_02_CD","ITEM_02_DSC","ITEM_03_CD","ITEM_03_DSC","ITEM_TYPE_CD","ITEM_TYPE_DSC","BRAND_FAMILY_CD","BRAND_FAMILY_DSC","BRAND_CD","BRAND_DSC","SUB_BRAND_CD","SUB_BRAND_DSC","ITEM_PACK_TYPE_CD","ITEM_PACK_TYPE_DSC","GL_CLASS_CD","GL_CLASS_DSC","ITEM_SIZE_CD","ITEM_SIZE_DSC","MASTER_SKU_CD","MASTER_SKU_DSC","BEV_SEG_CD","MASTER_PKG_CD","MASTER_PKG_DSC","BEV_SEG_DSC","ALC_CONTENT_CD","ALC_CONTENT_DSC","BRAND_OWNER_CD","BRAND_OWNER_DSC","ITEM_PACK_CD","ITEM_PACK_DSC","ALCOHOL_PERCENT_LABEL_CD","ALCOHOL_PERCENT_LABEL_DSC","BEER_PROFILE_CD","BEER_PROFILE_DSC","ABV","IBU","BEER_PACKAGE_CD","BEER_PACKAGE_DSC","PACKAGE_FORMAT_CD","PACKAGE_FORMAT_DSC","BEER_STYLE_CD","BEER_STYLE_DSC","CASE_PACK_CD","CASE_PACK_DSC","STOCK_TYPE_CD","STOCK_TYPE_DSC","CONTAINER_ID_CD","CONTAINER_ID_DSC","COUNTRY_CD","COUNTRY_DSC","COMPONENT_SUB_TYPE_CD","COMPONENT_SUB_TYPE_DSC","UOM_PRIM_CD","UOM_PRIM_DSC"
7381,"124003","CORONA EX 24OZ NDP BT","124003","NDP BT","124003","CORONA EXTRA 24OZ BT NDP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80013444","CORONA EX 24OZ BT","101","228-541-100","CORONA EXTRA 24OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","143","12 (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"234","12/24B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
7382,"124004","CORONITA 7OZ 6PK NDP BT","124004","NDP BT","124004","CORONITA 7OZ 6PKBT NDP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1229","CORONITA","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013968","CORONITA 7OZ 6PK BT","101","228-539-100","CORONA EXTRA 7OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"386","6/7B","103","MULTI-PACK","122","OTHER PALE LAGERS","103","4 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
9929,"137035","CORONA EX 3.2 24OZ DEP BT","137035","DEP BT","137035","CORONA EXTRA 3.2 24OZ BT DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80013979","CORONA EX 3.2 24OZ BT","101","228-541-100","CORONA EXTRA 24OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","143","12 (BEER)","103","3.2%","102","REGULAR",4.6,18,"234","12/24B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
9930,"137036","CORONITA 3.2 7OZ 6PK DEP BT","137036","DEP BT","137036","CORONITA 3.2 7OZ 6PK BT DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1229","CORONITA","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013980","CORONITA 3.2 7OZ 6PK BT","101","228-539-100","CORONA EXTRA 7OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"386","6/7B","103","MULTI-PACK","122","OTHER PALE LAGERS","103","4 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
10305,"137704","CORONA EX 12PK DEP CAN","137704","DEP CAN","137704","CORONA EXTRA 12PK CAN DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013437","CORONA EX 12PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
10986,"138961","CORONA EX 12PK NDP CAN","138961","NDP CAN","138961","CORONA EXTRA 12PK CAN NDP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013437","CORONA EX 12PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
11375,"139650","VARIETY PACK 6PK NDP BT","139650","NDP BT","139650","NM/ME VARIETY 6PK NDP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2056","CROWN MIXED BRAND","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013981","VARIETY PACK 6PK BT","101","416-556-100","MODELO ESPECIAL 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","146","> 3.2%","102","REGULAR",,,"294","24/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
12593,"144069","MODELO ESP 3.2 12PK DEP BT","144069","DEP BT","144069","MODELO ESP 3.2 12PK BT DEP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2024","MODELO ESPECIAL BOTTLE","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80014020","MODELO ESP 3.2 12PK BT","101","416-556-100","MODELO ESPECIAL 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","102","REGULAR",4.4,,"221","12/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
12909,"144593","CORONITA 3.2 7OZ 24PK DEP BT","144593","DEP BT","144593","CORONITA 3.2 7OZ LSE DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1229","CORONITA","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013982","CORONITA 3.2 7OZ 24PK BT","101","228-539-100","CORONA EXTRA 7OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"305","24/7B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
13536,"147123","CORONA LT 3.2 6PK DEP BT","147123","DEP BT","147123","CORONA LIGHT 3.2 6PK BT DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1233","CORONA LIGHT BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013477","CORONA LT 3.2 6PK BT","101","229-556-100","CORONA LIGHT 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","103","3.2%","101","LIGHT",4.1,18,"373","6/12B","103","MULTI-PACK","117","LIGHT BEER","103","4 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
13537,"147125","CORONA LT 3.2 12PK DEP BT","147125","DEP BT","147125","CORONA LIGHT 3.2 12PK BT DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1233","CORONA LIGHT BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013475","CORONA LT 3.2 12PK BT","101","229-556-100","CORONA LIGHT 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","101","LIGHT",4.1,18,"221","12/12B","103","MULTI-PACK","117","LIGHT BEER","101","2 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
13663,"147503","CORONA LT 12PK DEP CAN","147503","DEP CAN","147503","CORONA LIGHT 12PK CAN DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1428","CORONA LIGHT CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013466","CORONA LT 12PK CAN","101","229-556-101","CORONA LIGHT 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","101","LIGHT",4.1,18,"222","12/12C","103","MULTI-PACK","117","LIGHT BEER","101","2 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
13668,"147509","CORONA LT 12PK NDP CAN","147509","NDP CAN","147509","CORONA LIGHT 12PK CAN NDP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1428","CORONA LIGHT CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013466","CORONA LT 12PK CAN","101","229-556-101","CORONA LIGHT 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","101","LIGHT",4.1,18,"222","12/12C","103","MULTI-PACK","117","LIGHT BEER","101","2 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
13482,"147033","CORONITA LT 7OZ 24PK DEP BT","147033","DEP BT","147033","CORONITA LIGHT 7OZLSE BT DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1230","CORONITA LIGHT","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013485","CORONITA LT 7/24 BT","101","229-539-100","CORONA LIGHT 7OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","146","> 3.2%","101","LIGHT",4.1,18,"305","24/7B","103","MULTI-PACK","117","LIGHT BEER","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
14016,"148062","CORONA EX 12PK DEP CAN TRPK","148062","DEP TRPK CAN","148062","TRPK CX 12PK CAN DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013439","CORONA EX 12PK CAN TRPK","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
13266,"146562","MODELO NEGRA 1/4 BL KEG","146562","KEG","146562","NEGRA MODELO 1/4 BL STND","102","FINISHED GOODS - CASE","737","MODELO FAMILY","437","MODELO NEGRA","2026","MODELO NEGRA KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","166","1/4 BL (BEER)","80014060","MODELO NEGRA 1/4 BL KEG","101","437-102","MODELO NEGRA KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
14020,"148066","CORONA EX 12PK NDP CAN TRPK","148066","NDP TRPK CAN","148066","TRPK CX 12PK CAN NDP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013439","CORONA EX 12PK CAN TRPK","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
13333,"146681","MODELO NEGRA 30/1 KEG FAULTY","146681","FAULTY KEG","146681","NM 1/4 BL STND FAULTY","105","FINISHED GOODS - OTHER","737","MODELO FAMILY","437","MODELO NEGRA","2026","MODELO NEGRA KEG","366","30/1 (BEER)","1004","FG -  BEER - MODELO - KEG","398","24X45","999","NOT APPLICABLE","101","437-102","MODELO NEGRA KEG","BEER","UND","UND - ALCOHOL CONTENT","101","CROWN IMPORTS","142","1 PACK (BEER)","UND","UND - ALCOHOL CONTENT","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
13334,"146683","MODELO NEGRA 30/1 KEG","146683","KEG","146683","NM 1/4 BL STND  UNSALEABLE","102","FINISHED GOODS - CASE","737","MODELO FAMILY","437","MODELO NEGRA","2026","MODELO NEGRA KEG","366","30/1 (BEER)","1004","FG -  BEER - MODELO - KEG","398","24X45","999","NOT APPLICABLE","101","437-102","MODELO NEGRA KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
13322,"146670","MODELO ESP 30/1 1 KEG FAULTY","146670","FAULTY KEG","146670","ME 1/4 STND FAULTY","105","FINISHED GOODS - OTHER","737","MODELO FAMILY","416","MODELO ESPECIAL","2025","MODELO ESPECIAL KEG","366","30/1 (BEER)","1004","FG -  BEER - MODELO - KEG","167","30 LITER (BEER)","999","NOT APPLICABLE","101","416-102","MODELO ESPECIAL KEG","BEER","UND","UND - ALCOHOL CONTENT","101","CROWN IMPORTS","100","1","UND","UND - ALCOHOL CONTENT","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
13324,"146672","MODELO ESP 1/4 BL KEG EMPTY","146672","EMPTY KEG","146672","MODELO 1/4 BL STND EMPTY","114","DUNNAGE","737","MODELO FAMILY","416","MODELO ESPECIAL","2025","MODELO ESPECIAL KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","398","24X45","999","NOT APPLICABLE","101","416-102","MODELO ESPECIAL KEG","BEER","UND","UND - ALCOHOL CONTENT","101","CROWN IMPORTS","142","1 PACK (BEER)","UND","UND - ALCOHOL CONTENT","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
13325,"146673","MODELO ESP 30/1 KEG","146673","KEG","146673","ME 1/4 BL STND UNSALEABLE","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2025","MODELO ESPECIAL KEG","366","30/1 (BEER)","1004","FG -  BEER - MODELO - KEG","398","24X45","999","NOT APPLICABLE","101","416-102","MODELO ESPECIAL KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
13264,"146534","MODELO ESP 1/4 BL KEG","146534","KEG","146534","MODELO ESPECIAL 1/4 BL STND","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2025","MODELO ESPECIAL KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","166","1/4 BL (BEER)","80013516","MODELO ESP 1/4 KEG","101","416-102","MODELO ESPECIAL KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
15118,"149741","MODELO ESP 3.2 24OZ DEP CAN","149741","DEP CAN","149741","MODELO ESPECIAL 3.2 24OZ CAN","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80014024","MODELO ESP 3.2 24OZ CAN","101","416-541-101","MODELO ESPECIAL 24OZ CAN","BEER","103","3.2%","101","CROWN IMPORTS","143","12 (BEER)","103","3.2%","102","REGULAR",4.4,,"235","12/24C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
15012,"149467","CORONA LT 18PK DEP BT","149467","DEP BT","149467","CORONA LIGHT 18PK BT DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1233","CORONA LIGHT BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013469","CORONA LT 18PK BT","101","229-556-100","CORONA LIGHT 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","101","LIGHT",4.1,18,"267","18/12B","103","MULTI-PACK","117","LIGHT BEER","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
15013,"149470","CORONA LT 18PK NDP BT","149470","NDP BT","149470","CORONA LIGHT 18PK BT NDP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1233","CORONA LIGHT BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013469","CORONA LT 18PK BT","101","229-556-100","CORONA LIGHT 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","101","LIGHT",4.1,18,"267","18/12B","103","MULTI-PACK","117","LIGHT BEER","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
15015,"149473","CORONA EX 18PK DEP BT","149473","DEP BT","149473","CORONA EXTRA 18PK BT DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013442","CORONA EX 18PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"267","18/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
15016,"149478","CORONA EX 18PK NDP BT","149478","NDP BT","149478","CORONA EXTRA 18PK BT NDP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013442","CORONA EX 18PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"267","18/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
16187,"151128","MODELO NEGRA 1/4 BL KEG","151128","KEG","151128","NEGRA MODELO 1/4 BL SLIM","102","FINISHED GOODS - CASE","737","MODELO FAMILY","437","MODELO NEGRA","2026","MODELO NEGRA KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","166","1/4 BL (BEER)","80014060","MODELO NEGRA 1/4 BL KEG","101","437-102","MODELO NEGRA KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",5.4,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
16188,"151129","MODELO NEGRA 30/1 KEG","151129","KEG","151129","NM 1/4 BL  SLIM UNSALEABLE","102","FINISHED GOODS - CASE","737","MODELO FAMILY","437","MODELO NEGRA","2026","MODELO NEGRA KEG","366","30/1 (BEER)","1004","FG -  BEER - MODELO - KEG","167","30 LITER (BEER)","999","NOT APPLICABLE","101","437-102","MODELO NEGRA KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
16186,"151123","MODELO ESP 1/4 BL KEG","151123","KEG","151123","MODELO ESPECIAL 1/4 BL SLIM","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2025","MODELO ESPECIAL KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","166","1/4 BL (BEER)","80013516","MODELO ESP 1/4 KEG","101","416-102","MODELO ESPECIAL KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",4.4,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
15568,"150351","MODELO ESP 18PK DEP CAN","150351","DEP CAN","150351","MODELO ESPECIAL 18PK CAN DEP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013520","MODELO ESP 18PK CAN","101","416-556-101","MODELO ESPECIAL 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.4,,"268","18/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
15569,"150353","MODELO ESP 24PK DEP CAN","150353","DEP CAN","150353","MODELO ESPECIAL 24PK CAN DEP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013984","MODELO ESP 24PK CAN","101","416-556-101","MODELO ESPECIAL 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","146","> 3.2%","102","REGULAR",4.4,,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
15570,"150355","MODELO ESP 24PK NDP CAN","150355","NDP CAN","150355","MODELO ESPECIAL 24PK CAN NDP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013984","MODELO ESP 24PK CAN","101","416-556-101","MODELO ESPECIAL 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","146","> 3.2%","102","REGULAR",4.4,,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
16189,"151130","MODELO ESP 30/1 KEG","151130","KEG","151130","ME 1/4 BL SLIM UNSALEABLE","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2025","MODELO ESPECIAL KEG","366","30/1 (BEER)","1004","FG -  BEER - MODELO - KEG","398","24X45","999","NOT APPLICABLE","101","416-102","MODELO ESPECIAL KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
16191,"151132","MODELO NEGRA 1/4 BL KEG FAULTY","151132","FAULTY KEG","151132","NM 1/4 BL SLIM FAULTY","105","FINISHED GOODS - OTHER","737","MODELO FAMILY","437","MODELO NEGRA","2026","MODELO NEGRA KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","166","1/4 BL (BEER)","80014060","MODELO NEGRA 1/4 BL KEG","101","437-102","MODELO NEGRA KEG","BEER","UND","UND - ALCOHOL CONTENT","101","CROWN IMPORTS","142","1 PACK (BEER)","UND","UND - ALCOHOL CONTENT","","",,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
16769,"151810","VARIETY PACK 6PK ALE BT","151810","ALE BT","151810","NM/ME ALE VARIETY 6PK DEP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2056","CROWN MIXED BRAND","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013981","VARIETY PACK 6PK BT","101","416-556-100","MODELO ESPECIAL 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","146","> 3.2%","102","REGULAR",,,"294","24/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
